dataset,x,y,LAD11NM
tno_b,18553,15964,London
tno_b,18560,16654,London
tno_b,18567,16079,London
tno_b,18574,15664,London
tno_b,18581,15127,London
tno_b,18588,14045,London
tno_b,18595,14881,London
gtransit,18308,-10,London
gtransit,18308,-11,City
gtransit,18308,-3,Westminster
gtransit,18308,-10,Barking & Dagenham
gtransit,18308,-10,Barnet
gtransit,18308,-8,Bexley
gtransit,18308,-10,Brent
gtransit,18308,-11,Bromley
gtransit,18308,-5,Camden
gtransit,18308,-15,Croydon
gtransit,18308,1,Ealing
gtransit,18308,-11,Enfield
gtransit,18308,-10,Hackney
gtransit,18308,-7,Hammersmith & Fulham
gtransit,18308,-5,Haringey
gtransit,18308,-12,Harrow
gtransit,18308,-16,Havering
gtransit,18308,-3,Hillingdon
gtransit,18308,-11,Hounslow
gtransit,18308,15,Islington
gtransit,18308,-3,Lambeth
gtransit,18308,-12,Lewisham
gtransit,18308,-21,Merton
gtransit,18308,-9,Newham
gtransit,18308,2,Redbridge
gtransit,18308,-9,Richmond upon Thames
gtransit,18308,-10,Southwark
gtransit,18308,-17,Sutton
gtransit,18308,-15,Tower Hamlets
gtransit,18308,-7,Waltham Forest
gtransit,18308,0,Wandsworth
gtransit,18308,-1,Greenwich
gtransit,18308,-1,Kensington & Chelsea
gtransit,18308,-16,Kingston upon Thames
gtransit,18315,-4.857142857142857,London
gtransit,18315,-3.5714285714285716,City
gtransit,18315,1.4285714285714286,Westminster
gtransit,18315,-7.714285714285714,Barking & Dagenham
gtransit,18315,-8.428571428571429,Barnet
gtransit,18315,-15.142857142857142,Bexley
gtransit,18315,-7,Brent
gtransit,18315,-6.142857142857143,Bromley
gtransit,18315,2,Camden
gtransit,18315,-6.142857142857143,Croydon
gtransit,18315,-3.4285714285714284,Ealing
gtransit,18315,-10.857142857142858,Enfield
gtransit,18315,-4.714285714285714,Hackney
gtransit,18315,0,Hammersmith & Fulham
gtransit,18315,-5.428571428571429,Haringey
gtransit,18315,-8.142857142857142,Harrow
gtransit,18315,-10.714285714285714,Havering
gtransit,18315,-2,Hillingdon
gtransit,18315,-5.714285714285714,Hounslow
gtransit,18315,5.428571428571429,Islington
gtransit,18315,0.8571428571428571,Lambeth
gtransit,18315,-6.714285714285714,Lewisham
gtransit,18315,-11.857142857142858,Merton
gtransit,18315,-1,Newham
gtransit,18315,-6,Redbridge
gtransit,18315,-11.142857142857142,Richmond upon Thames
gtransit,18315,-2.857142857142857,Southwark
gtransit,18315,-15.285714285714286,Sutton
gtransit,18315,-9.142857142857142,Tower Hamlets
gtransit,18315,-6.285714285714286,Waltham Forest
gtransit,18315,-7.142857142857143,Wandsworth
gtransit,18315,-0.5714285714285714,Greenwich
gtransit,18315,11.142857142857142,Kensington & Chelsea
gtransit,18315,-10.285714285714286,Kingston upon Thames
gtransit,18322,-1.7142857142857142,London
gtransit,18322,-3.2857142857142856,City
gtransit,18322,0,Westminster
gtransit,18322,1,Barking & Dagenham
gtransit,18322,-2.2857142857142856,Barnet
gtransit,18322,-3.7142857142857144,Bexley
gtransit,18322,-3.5714285714285716,Brent
gtransit,18322,-0.8571428571428571,Bromley
gtransit,18322,2.7142857142857144,Camden
gtransit,18322,-2,Croydon
gtransit,18322,-1,Ealing
gtransit,18322,-5,Enfield
gtransit,18322,-0.7142857142857143,Hackney
gtransit,18322,-0.42857142857142855,Hammersmith & Fulham
gtransit,18322,-3.2857142857142856,Haringey
gtransit,18322,-2.142857142857143,Harrow
gtransit,18322,-3.2857142857142856,Havering
gtransit,18322,-1.1428571428571428,Hillingdon
gtransit,18322,-0.42857142857142855,Hounslow
gtransit,18322,6.285714285714286,Islington
gtransit,18322,1.7142857142857142,Lambeth
gtransit,18322,-2.5714285714285716,Lewisham
gtransit,18322,-5,Merton
gtransit,18322,-1.4285714285714286,Newham
gtransit,18322,-1.7142857142857142,Redbridge
gtransit,18322,10.428571428571429,Richmond upon Thames
gtransit,18322,-1.1428571428571428,Southwark
gtransit,18322,-5,Sutton
gtransit,18322,-8.285714285714286,Tower Hamlets
gtransit,18322,-4.285714285714286,Waltham Forest
gtransit,18322,0,Wandsworth
gtransit,18322,-0.14285714285714285,Greenwich
gtransit,18322,2.857142857142857,Kensington & Chelsea
gtransit,18322,-3.857142857142857,Kingston upon Thames
gtransit,18329,-2.7142857142857144,London
gtransit,18329,-3,City
gtransit,18329,-6.428571428571429,Westminster
gtransit,18329,1.2857142857142858,Barking & Dagenham
gtransit,18329,0,Barnet
gtransit,18329,0.8571428571428571,Bexley
gtransit,18329,2.5714285714285716,Brent
gtransit,18329,-2.2857142857142856,Bromley
gtransit,18329,-3,Camden
gtransit,18329,-1.1428571428571428,Croydon
gtransit,18329,-0.2857142857142857,Ealing
gtransit,18329,-1.1428571428571428,Enfield
gtransit,18329,-3.142857142857143,Hackney
gtransit,18329,-2.857142857142857,Hammersmith & Fulham
gtransit,18329,2.2857142857142856,Haringey
gtransit,18329,0.8571428571428571,Harrow
gtransit,18329,-0.8571428571428571,Havering
gtransit,18329,-9,Hillingdon
gtransit,18329,0,Hounslow
gtransit,18329,0.2857142857142857,Islington
gtransit,18329,-0.7142857142857143,Lambeth
gtransit,18329,1.1428571428571428,Lewisham
gtransit,18329,-5.714285714285714,Merton
gtransit,18329,-6,Newham
gtransit,18329,0.14285714285714285,Redbridge
gtransit,18329,9.428571428571429,Richmond upon Thames
gtransit,18329,-3,Southwark
gtransit,18329,-4.714285714285714,Sutton
gtransit,18329,-7,Tower Hamlets
gtransit,18329,-0.8571428571428571,Waltham Forest
gtransit,18329,-1.5714285714285714,Wandsworth
gtransit,18329,5.142857142857143,Greenwich
gtransit,18329,-4.571428571428571,Kensington & Chelsea
gtransit,18329,-5.142857142857143,Kingston upon Thames
gtransit,18336,-11.428571428571429,London
gtransit,18336,-17.857142857142858,City
gtransit,18336,-16.857142857142858,Westminster
gtransit,18336,-1.4285714285714286,Barking & Dagenham
gtransit,18336,-6.571428571428571,Barnet
gtransit,18336,-5.428571428571429,Bexley
gtransit,18336,-5.142857142857143,Brent
gtransit,18336,-7.857142857142857,Bromley
gtransit,18336,-17.428571428571427,Camden
gtransit,18336,-7.857142857142857,Croydon
gtransit,18336,-6.857142857142857,Ealing
gtransit,18336,-7.857142857142857,Enfield
gtransit,18336,-10.571428571428571,Hackney
gtransit,18336,-10.571428571428571,Hammersmith & Fulham
gtransit,18336,-9.571428571428571,Haringey
gtransit,18336,-5.857142857142857,Harrow
gtransit,18336,-7.285714285714286,Havering
gtransit,18336,-18.142857142857142,Hillingdon
gtransit,18336,-7,Hounslow
gtransit,18336,-8.142857142857142,Islington
gtransit,18336,-10.857142857142858,Lambeth
gtransit,18336,-6.285714285714286,Lewisham
gtransit,18336,-11.428571428571429,Merton
gtransit,18336,-11.571428571428571,Newham
gtransit,18336,-7,Redbridge
gtransit,18336,-10.142857142857142,Richmond upon Thames
gtransit,18336,-13.285714285714286,Southwark
gtransit,18336,-11.714285714285714,Sutton
gtransit,18336,-17,Tower Hamlets
gtransit,18336,-5.714285714285714,Waltham Forest
gtransit,18336,-8.285714285714286,Wandsworth
gtransit,18336,-5.857142857142857,Greenwich
gtransit,18336,-14.857142857142858,Kensington & Chelsea
gtransit,18336,-10.285714285714286,Kingston upon Thames
gtransit,18343,-40.714285714285715,London
gtransit,18343,-60.142857142857146,City
gtransit,18343,-57,Westminster
gtransit,18343,-20.714285714285715,Barking & Dagenham
gtransit,18343,-32.714285714285715,Barnet
gtransit,18343,-29.857142857142858,Bexley
gtransit,18343,-27.857142857142858,Brent
gtransit,18343,-35.42857142857143,Bromley
gtransit,18343,-57,Camden
gtransit,18343,-32.857142857142854,Croydon
gtransit,18343,-32.714285714285715,Ealing
gtransit,18343,-28.428571428571427,Enfield
gtransit,18343,-40.285714285714285,Hackney
gtransit,18343,-44,Hammersmith & Fulham
gtransit,18343,-33.57142857142857,Haringey
gtransit,18343,-32.285714285714285,Harrow
gtransit,18343,-31.142857142857142,Havering
gtransit,18343,-35.285714285714285,Hillingdon
gtransit,18343,-29.142857142857142,Hounslow
gtransit,18343,-49.285714285714285,Islington
gtransit,18343,-46.142857142857146,Lambeth
gtransit,18343,-31.571428571428573,Lewisham
gtransit,18343,-37.285714285714285,Merton
gtransit,18343,-34.42857142857143,Newham
gtransit,18343,-32,Redbridge
gtransit,18343,-40.57142857142857,Richmond upon Thames
gtransit,18343,-45.714285714285715,Southwark
gtransit,18343,-35.857142857142854,Sutton
gtransit,18343,-47,Tower Hamlets
gtransit,18343,-26.142857142857142,Waltham Forest
gtransit,18343,-37.42857142857143,Wandsworth
gtransit,18343,-31.142857142857142,Greenwich
gtransit,18343,-48.857142857142854,Kensington & Chelsea
gtransit,18343,-40.142857142857146,Kingston upon Thames
gtransit,18350,-72,London
gtransit,18350,-87.57142857142857,City
gtransit,18350,-86,Westminster
gtransit,18350,-54.142857142857146,Barking & Dagenham
gtransit,18350,-64.42857142857143,Barnet
gtransit,18350,-61,Bexley
gtransit,18350,-60.142857142857146,Brent
gtransit,18350,-67.42857142857143,Bromley
gtransit,18350,-84.57142857142857,Camden
gtransit,18350,-66.85714285714286,Croydon
gtransit,18350,-64.85714285714286,Ealing
gtransit,18350,-59.142857142857146,Enfield
gtransit,18350,-71.71428571428571,Hackney
gtransit,18350,-75.42857142857143,Hammersmith & Fulham
gtransit,18350,-65.71428571428571,Haringey
gtransit,18350,-65,Harrow
gtransit,18350,-64,Havering
gtransit,18350,-67.85714285714286,Hillingdon
gtransit,18350,-61.857142857142854,Hounslow
gtransit,18350,-80,Islington
gtransit,18350,-77.28571428571429,Lambeth
gtransit,18350,-65.57142857142857,Lewisham
gtransit,18350,-70.28571428571429,Merton
gtransit,18350,-66.71428571428571,Newham
gtransit,18350,-65.42857142857143,Redbridge
gtransit,18350,-70.57142857142857,Richmond upon Thames
gtransit,18350,-76,Southwark
gtransit,18350,-66.57142857142857,Sutton
gtransit,18350,-75.28571428571429,Tower Hamlets
gtransit,18350,-59.57142857142857,Waltham Forest
gtransit,18350,-71.71428571428571,Wandsworth
gtransit,18350,-63.714285714285715,Greenwich
gtransit,18350,-78.57142857142857,Kensington & Chelsea
gtransit,18350,-71.42857142857143,Kingston upon Thames
gtransit,18357,-79.14285714285714,London
gtransit,18357,-92.57142857142857,City
gtransit,18357,-91.14285714285714,Westminster
gtransit,18357,-62.42857142857143,Barking & Dagenham
gtransit,18357,-72.42857142857143,Barnet
gtransit,18357,-69.85714285714286,Bexley
gtransit,18357,-68.71428571428571,Brent
gtransit,18357,-74.85714285714286,Bromley
gtransit,18357,-89.71428571428571,Camden
gtransit,18357,-74.28571428571429,Croydon
gtransit,18357,-73.28571428571429,Ealing
gtransit,18357,-66.71428571428571,Enfield
gtransit,18357,-77.57142857142857,Hackney
gtransit,18357,-82,Hammersmith & Fulham
gtransit,18357,-73,Haringey
gtransit,18357,-73.28571428571429,Harrow
gtransit,18357,-72.57142857142857,Havering
gtransit,18357,-81.57142857142857,Hillingdon
gtransit,18357,-71.42857142857143,Hounslow
gtransit,18357,-85.14285714285714,Islington
gtransit,18357,-83.57142857142857,Lambeth
gtransit,18357,-72.85714285714286,Lewisham
gtransit,18357,-77.57142857142857,Merton
gtransit,18357,-76.28571428571429,Newham
gtransit,18357,-74.85714285714286,Redbridge
gtransit,18357,-77.85714285714286,Richmond upon Thames
gtransit,18357,-82.28571428571429,Southwark
gtransit,18357,-73,Sutton
gtransit,18357,-80.85714285714286,Tower Hamlets
gtransit,18357,-69.28571428571429,Waltham Forest
gtransit,18357,-79,Wandsworth
gtransit,18357,-71.28571428571429,Greenwich
gtransit,18357,-85,Kensington & Chelsea
gtransit,18357,-78.28571428571429,Kingston upon Thames
gtransit,18364,-78.42857142857143,London
gtransit,18364,-92.85714285714286,City
gtransit,18364,-91.85714285714286,Westminster
gtransit,18364,-61.42857142857143,Barking & Dagenham
gtransit,18364,-70.42857142857143,Barnet
gtransit,18364,-67,Bexley
gtransit,18364,-67.42857142857143,Brent
gtransit,18364,-73,Bromley
gtransit,18364,-90,Camden
gtransit,18364,-73.28571428571429,Croydon
gtransit,18364,-72.71428571428571,Ealing
gtransit,18364,-64.71428571428571,Enfield
gtransit,18364,-77.14285714285714,Hackney
gtransit,18364,-82.14285714285714,Hammersmith & Fulham
gtransit,18364,-71.71428571428571,Haringey
gtransit,18364,-71.57142857142857,Harrow
gtransit,18364,-69.28571428571429,Havering
gtransit,18364,-85,Hillingdon
gtransit,18364,-70.42857142857143,Hounslow
gtransit,18364,-85.28571428571429,Islington
gtransit,18364,-83.71428571428571,Lambeth
gtransit,18364,-72,Lewisham
gtransit,18364,-76.42857142857143,Merton
gtransit,18364,-76.14285714285714,Newham
gtransit,18364,-73.42857142857143,Redbridge
gtransit,18364,-77,Richmond upon Thames
gtransit,18364,-82.28571428571429,Southwark
gtransit,18364,-70.28571428571429,Sutton
gtransit,18364,-80,Tower Hamlets
gtransit,18364,-68.28571428571429,Waltham Forest
gtransit,18364,-78.57142857142857,Wandsworth
gtransit,18364,-69.14285714285714,Greenwich
gtransit,18364,-84.85714285714286,Kensington & Chelsea
gtransit,18364,-77,Kingston upon Thames
gtransit,18371,-79.14285714285714,London
gtransit,18371,-93.14285714285714,City
gtransit,18371,-92.14285714285714,Westminster
gtransit,18371,-62.57142857142857,Barking & Dagenham
gtransit,18371,-70.71428571428571,Barnet
gtransit,18371,-68.28571428571429,Bexley
gtransit,18371,-68.57142857142857,Brent
gtransit,18371,-74.28571428571429,Bromley
gtransit,18371,-90,Camden
gtransit,18371,-74.14285714285714,Croydon
gtransit,18371,-73.28571428571429,Ealing
gtransit,18371,-65.42857142857143,Enfield
gtransit,18371,-77.85714285714286,Hackney
gtransit,18371,-82.85714285714286,Hammersmith & Fulham
gtransit,18371,-72.71428571428571,Haringey
gtransit,18371,-72.14285714285714,Harrow
gtransit,18371,-69.85714285714286,Havering
gtransit,18371,-85.71428571428571,Hillingdon
gtransit,18371,-71.28571428571429,Hounslow
gtransit,18371,-85.85714285714286,Islington
gtransit,18371,-84.14285714285714,Lambeth
gtransit,18371,-72.71428571428571,Lewisham
gtransit,18371,-76.71428571428571,Merton
gtransit,18371,-76.14285714285714,Newham
gtransit,18371,-72.71428571428571,Redbridge
gtransit,18371,-77.14285714285714,Richmond upon Thames
gtransit,18371,-82.71428571428571,Southwark
gtransit,18371,-71.85714285714286,Sutton
gtransit,18371,-81.14285714285714,Tower Hamlets
gtransit,18371,-68.71428571428571,Waltham Forest
gtransit,18371,-78.71428571428571,Wandsworth
gtransit,18371,-69.71428571428571,Greenwich
gtransit,18371,-84.85714285714286,Kensington & Chelsea
gtransit,18371,-77.57142857142857,Kingston upon Thames
gtransit,18378,-76,London
gtransit,18378,-91.85714285714286,City
gtransit,18378,-90.85714285714286,Westminster
gtransit,18378,-58.42857142857143,Barking & Dagenham
gtransit,18378,-66.85714285714286,Barnet
gtransit,18378,-63.57142857142857,Bexley
gtransit,18378,-64,Brent
gtransit,18378,-69.85714285714286,Bromley
gtransit,18378,-88.57142857142857,Camden
gtransit,18378,-70.28571428571429,Croydon
gtransit,18378,-69,Ealing
gtransit,18378,-60.714285714285715,Enfield
gtransit,18378,-74.85714285714286,Hackney
gtransit,18378,-80.14285714285714,Hammersmith & Fulham
gtransit,18378,-68.85714285714286,Haringey
gtransit,18378,-68.28571428571429,Harrow
gtransit,18378,-66.14285714285714,Havering
gtransit,18378,-84.57142857142857,Hillingdon
gtransit,18378,-67,Hounslow
gtransit,18378,-83.57142857142857,Islington
gtransit,18378,-82,Lambeth
gtransit,18378,-69.71428571428571,Lewisham
gtransit,18378,-73.85714285714286,Merton
gtransit,18378,-72.42857142857143,Newham
gtransit,18378,-69,Redbridge
gtransit,18378,-74,Richmond upon Thames
gtransit,18378,-80.14285714285714,Southwark
gtransit,18378,-67.71428571428571,Sutton
gtransit,18378,-77.85714285714286,Tower Hamlets
gtransit,18378,-64.42857142857143,Waltham Forest
gtransit,18378,-75.28571428571429,Wandsworth
gtransit,18378,-65.14285714285714,Greenwich
gtransit,18378,-82.57142857142857,Kensington & Chelsea
gtransit,18378,-74.42857142857143,Kingston upon Thames
gtransit,18385,-75.57142857142857,London
gtransit,18385,-90.85714285714286,City
gtransit,18385,-90.42857142857143,Westminster
gtransit,18385,-57.285714285714285,Barking & Dagenham
gtransit,18385,-67,Barnet
gtransit,18385,-63.42857142857143,Bexley
gtransit,18385,-63.57142857142857,Brent
gtransit,18385,-69.71428571428571,Bromley
gtransit,18385,-88.14285714285714,Camden
gtransit,18385,-70.14285714285714,Croydon
gtransit,18385,-69,Ealing
gtransit,18385,-60.285714285714285,Enfield
gtransit,18385,-73.71428571428571,Hackney
gtransit,18385,-79.28571428571429,Hammersmith & Fulham
gtransit,18385,-68.71428571428571,Haringey
gtransit,18385,-67.85714285714286,Harrow
gtransit,18385,-65.71428571428571,Havering
gtransit,18385,-84.28571428571429,Hillingdon
gtransit,18385,-65.85714285714286,Hounslow
gtransit,18385,-83.28571428571429,Islington
gtransit,18385,-81.28571428571429,Lambeth
gtransit,18385,-69.28571428571429,Lewisham
gtransit,18385,-73.42857142857143,Merton
gtransit,18385,-72.14285714285714,Newham
gtransit,18385,-68.57142857142857,Redbridge
gtransit,18385,-73.28571428571429,Richmond upon Thames
gtransit,18385,-79.85714285714286,Southwark
gtransit,18385,-68.14285714285714,Sutton
gtransit,18385,-77.71428571428571,Tower Hamlets
gtransit,18385,-63.142857142857146,Waltham Forest
gtransit,18385,-75.42857142857143,Wandsworth
gtransit,18385,-64.71428571428571,Greenwich
gtransit,18385,-82.42857142857143,Kensington & Chelsea
gtransit,18385,-73.85714285714286,Kingston upon Thames
gtransit,18392,-73.71428571428571,London
gtransit,18392,-90.71428571428571,City
gtransit,18392,-89.85714285714286,Westminster
gtransit,18392,-53.57142857142857,Barking & Dagenham
gtransit,18392,-63.857142857142854,Barnet
gtransit,18392,-60.714285714285715,Bexley
gtransit,18392,-61.42857142857143,Brent
gtransit,18392,-67.57142857142857,Bromley
gtransit,18392,-87.42857142857143,Camden
gtransit,18392,-68.14285714285714,Croydon
gtransit,18392,-66.42857142857143,Ealing
gtransit,18392,-56.714285714285715,Enfield
gtransit,18392,-71.85714285714286,Hackney
gtransit,18392,-78.85714285714286,Hammersmith & Fulham
gtransit,18392,-65.85714285714286,Haringey
gtransit,18392,-64.57142857142857,Harrow
gtransit,18392,-63.42857142857143,Havering
gtransit,18392,-83.14285714285714,Hillingdon
gtransit,18392,-63.57142857142857,Hounslow
gtransit,18392,-81.85714285714286,Islington
gtransit,18392,-79.85714285714286,Lambeth
gtransit,18392,-67.14285714285714,Lewisham
gtransit,18392,-71.42857142857143,Merton
gtransit,18392,-70.85714285714286,Newham
gtransit,18392,-65.28571428571429,Redbridge
gtransit,18392,-70,Richmond upon Thames
gtransit,18392,-77.71428571428571,Southwark
gtransit,18392,-65.85714285714286,Sutton
gtransit,18392,-75.71428571428571,Tower Hamlets
gtransit,18392,-59,Waltham Forest
gtransit,18392,-73.71428571428571,Wandsworth
gtransit,18392,-61.42857142857143,Greenwich
gtransit,18392,-81.57142857142857,Kensington & Chelsea
gtransit,18392,-71.42857142857143,Kingston upon Thames
gtransit,18399,-72.71428571428571,London
gtransit,18399,-89.71428571428571,City
gtransit,18399,-88.42857142857143,Westminster
gtransit,18399,-52.285714285714285,Barking & Dagenham
gtransit,18399,-62.57142857142857,Barnet
gtransit,18399,-59.57142857142857,Bexley
gtransit,18399,-59.714285714285715,Brent
gtransit,18399,-66.28571428571429,Bromley
gtransit,18399,-86,Camden
gtransit,18399,-67.14285714285714,Croydon
gtransit,18399,-64.57142857142857,Ealing
gtransit,18399,-55.285714285714285,Enfield
gtransit,18399,-69.85714285714286,Hackney
gtransit,18399,-77.14285714285714,Hammersmith & Fulham
gtransit,18399,-64.85714285714286,Haringey
gtransit,18399,-62.857142857142854,Harrow
gtransit,18399,-61,Havering
gtransit,18399,-82.42857142857143,Hillingdon
gtransit,18399,-61.42857142857143,Hounslow
gtransit,18399,-80.57142857142857,Islington
gtransit,18399,-78.57142857142857,Lambeth
gtransit,18399,-65.57142857142857,Lewisham
gtransit,18399,-70,Merton
gtransit,18399,-68.71428571428571,Newham
gtransit,18399,-63.857142857142854,Redbridge
gtransit,18399,-69.71428571428571,Richmond upon Thames
gtransit,18399,-76.42857142857143,Southwark
gtransit,18399,-64.85714285714286,Sutton
gtransit,18399,-74.71428571428571,Tower Hamlets
gtransit,18399,-58,Waltham Forest
gtransit,18399,-71.57142857142857,Wandsworth
gtransit,18399,-61.142857142857146,Greenwich
gtransit,18399,-79.71428571428571,Kensington & Chelsea
gtransit,18399,-70,Kingston upon Thames
gtransit,18406,-68.71428571428571,London
gtransit,18406,-87.14285714285714,City
gtransit,18406,-86.42857142857143,Westminster
gtransit,18406,-46.142857142857146,Barking & Dagenham
gtransit,18406,-57.42857142857143,Barnet
gtransit,18406,-54.57142857142857,Bexley
gtransit,18406,-53.857142857142854,Brent
gtransit,18406,-62.57142857142857,Bromley
gtransit,18406,-83.85714285714286,Camden
gtransit,18406,-62.57142857142857,Croydon
gtransit,18406,-59.857142857142854,Ealing
gtransit,18406,-49,Enfield
gtransit,18406,-65.28571428571429,Hackney
gtransit,18406,-74.42857142857143,Hammersmith & Fulham
gtransit,18406,-60.42857142857143,Haringey
gtransit,18406,-58,Harrow
gtransit,18406,-56.142857142857146,Havering
gtransit,18406,-80.85714285714286,Hillingdon
gtransit,18406,-57.57142857142857,Hounslow
gtransit,18406,-77.71428571428571,Islington
gtransit,18406,-75.14285714285714,Lambeth
gtransit,18406,-61.285714285714285,Lewisham
gtransit,18406,-65.57142857142857,Merton
gtransit,18406,-65.28571428571429,Newham
gtransit,18406,-58,Redbridge
gtransit,18406,-62.857142857142854,Richmond upon Thames
gtransit,18406,-72.85714285714286,Southwark
gtransit,18406,-60,Sutton
gtransit,18406,-69.42857142857143,Tower Hamlets
gtransit,18406,-53.714285714285715,Waltham Forest
gtransit,18406,-67.14285714285714,Wandsworth
gtransit,18406,-54.42857142857143,Greenwich
gtransit,18406,-77.42857142857143,Kensington & Chelsea
gtransit,18406,-66,Kingston upon Thames
gtransit,18413,-66.71428571428571,London
gtransit,18413,-86,City
gtransit,18413,-85.28571428571429,Westminster
gtransit,18413,-44,Barking & Dagenham
gtransit,18413,-54.57142857142857,Barnet
gtransit,18413,-52.142857142857146,Bexley
gtransit,18413,-51.57142857142857,Brent
gtransit,18413,-60.714285714285715,Bromley
gtransit,18413,-82.14285714285714,Camden
gtransit,18413,-61.42857142857143,Croydon
gtransit,18413,-57.857142857142854,Ealing
gtransit,18413,-46.42857142857143,Enfield
gtransit,18413,-62.857142857142854,Hackney
gtransit,18413,-72.42857142857143,Hammersmith & Fulham
gtransit,18413,-58.142857142857146,Haringey
gtransit,18413,-55.42857142857143,Harrow
gtransit,18413,-55,Havering
gtransit,18413,-80.28571428571429,Hillingdon
gtransit,18413,-55,Hounslow
gtransit,18413,-75.57142857142857,Islington
gtransit,18413,-73.85714285714286,Lambeth
gtransit,18413,-59.142857142857146,Lewisham
gtransit,18413,-63.42857142857143,Merton
gtransit,18413,-64,Newham
gtransit,18413,-55.42857142857143,Redbridge
gtransit,18413,-56.857142857142854,Richmond upon Thames
gtransit,18413,-71.71428571428571,Southwark
gtransit,18413,-57.42857142857143,Sutton
gtransit,18413,-65.85714285714286,Tower Hamlets
gtransit,18413,-50.857142857142854,Waltham Forest
gtransit,18413,-65.28571428571429,Wandsworth
gtransit,18413,-51.857142857142854,Greenwich
gtransit,18413,-75.28571428571429,Kensington & Chelsea
gtransit,18413,-63.714285714285715,Kingston upon Thames
gtransit,18420,-65.71428571428571,London
gtransit,18420,-85.28571428571429,City
gtransit,18420,-83.14285714285714,Westminster
gtransit,18420,-43.285714285714285,Barking & Dagenham
gtransit,18420,-54,Barnet
gtransit,18420,-50,Bexley
gtransit,18420,-49.857142857142854,Brent
gtransit,18420,-58.857142857142854,Bromley
gtransit,18420,-80.57142857142857,Camden
gtransit,18420,-58.285714285714285,Croydon
gtransit,18420,-56.57142857142857,Ealing
gtransit,18420,-45.714285714285715,Enfield
gtransit,18420,-61.714285714285715,Hackney
gtransit,18420,-70,Hammersmith & Fulham
gtransit,18420,-56.714285714285715,Haringey
gtransit,18420,-55,Harrow
gtransit,18420,-52.714285714285715,Havering
gtransit,18420,-78.71428571428571,Hillingdon
gtransit,18420,-53.714285714285715,Hounslow
gtransit,18420,-73.57142857142857,Islington
gtransit,18420,-71.28571428571429,Lambeth
gtransit,18420,-57.57142857142857,Lewisham
gtransit,18420,-62.142857142857146,Merton
gtransit,18420,-61.42857142857143,Newham
gtransit,18420,-54.857142857142854,Redbridge
gtransit,18420,-58.857142857142854,Richmond upon Thames
gtransit,18420,-69.71428571428571,Southwark
gtransit,18420,-57.142857142857146,Sutton
gtransit,18420,-66,Tower Hamlets
gtransit,18420,-49.42857142857143,Waltham Forest
gtransit,18420,-62.857142857142854,Wandsworth
gtransit,18420,-50,Greenwich
gtransit,18420,-72.71428571428571,Kensington & Chelsea
gtransit,18420,-62.714285714285715,Kingston upon Thames
gtransit,18427,-65,London
gtransit,18427,-83.57142857142857,City
gtransit,18427,-82.14285714285714,Westminster
gtransit,18427,-44.142857142857146,Barking & Dagenham
gtransit,18427,-52.857142857142854,Barnet
gtransit,18427,-49.42857142857143,Bexley
gtransit,18427,-49,Brent
gtransit,18427,-57.42857142857143,Bromley
gtransit,18427,-79.28571428571429,Camden
gtransit,18427,-56.714285714285715,Croydon
gtransit,18427,-56.57142857142857,Ealing
gtransit,18427,-45,Enfield
gtransit,18427,-60.57142857142857,Hackney
gtransit,18427,-69,Hammersmith & Fulham
gtransit,18427,-56.57142857142857,Haringey
gtransit,18427,-55.142857142857146,Harrow
gtransit,18427,-51.857142857142854,Havering
gtransit,18427,-79,Hillingdon
gtransit,18427,-52,Hounslow
gtransit,18427,-72.57142857142857,Islington
gtransit,18427,-69.14285714285714,Lambeth
gtransit,18427,-57.57142857142857,Lewisham
gtransit,18427,-60.57142857142857,Merton
gtransit,18427,-60.142857142857146,Newham
gtransit,18427,-54.42857142857143,Redbridge
gtransit,18427,-58.857142857142854,Richmond upon Thames
gtransit,18427,-69,Southwark
gtransit,18427,-56.857142857142854,Sutton
gtransit,18427,-64.71428571428571,Tower Hamlets
gtransit,18427,-48.285714285714285,Waltham Forest
gtransit,18427,-62,Wandsworth
gtransit,18427,-48.42857142857143,Greenwich
gtransit,18427,-72.14285714285714,Kensington & Chelsea
gtransit,18427,-61.57142857142857,Kingston upon Thames
gtransit,18434,-61.42857142857143,London
gtransit,18434,-82,City
gtransit,18434,-79.28571428571429,Westminster
gtransit,18434,-39.42857142857143,Barking & Dagenham
gtransit,18434,-48.57142857142857,Barnet
gtransit,18434,-45.142857142857146,Bexley
gtransit,18434,-45.142857142857146,Brent
gtransit,18434,-52.857142857142854,Bromley
gtransit,18434,-76.57142857142857,Camden
gtransit,18434,-53,Croydon
gtransit,18434,-53.714285714285715,Ealing
gtransit,18434,-42.42857142857143,Enfield
gtransit,18434,-57.42857142857143,Hackney
gtransit,18434,-64.42857142857143,Hammersmith & Fulham
gtransit,18434,-52.42857142857143,Haringey
gtransit,18434,-51.285714285714285,Harrow
gtransit,18434,-48.142857142857146,Havering
gtransit,18434,-76.71428571428571,Hillingdon
gtransit,18434,-48.285714285714285,Hounslow
gtransit,18434,-69.85714285714286,Islington
gtransit,18434,-68,Lambeth
gtransit,18434,-52.57142857142857,Lewisham
gtransit,18434,-55,Merton
gtransit,18434,-54.42857142857143,Newham
gtransit,18434,-51.285714285714285,Redbridge
gtransit,18434,-54.142857142857146,Richmond upon Thames
gtransit,18434,-65.28571428571429,Southwark
