dataset,xwhich,xvarchar,xvardt,yval,yvllb,text
seiss,1,Waltham Forest,NA,0.67,,-0.67
seiss,1,Wandsworth,NA,0.54,,-0.54
seiss,1,Westminster,NA,0.52,,-0.52
seiss,1,London,NA,0.62,,-0.62
seiss,1,United Kingdom,NA,0.57,,-0.57
seiss,1,NA,NA,NA,,NA
seiss,1,Source: HMRC SEISS,NA,NA,,NA
mcwdy,2,,17532,586114.81,Eating,
mcwdy,2,,17532,197251.94,Apparel,
mcwdy,2,,17532,1544459.21,Retail,
mcwdy,2,,17539,563491.55,Eating,
mcwdy,2,,17539,134835.33000000002,Apparel,
mcwdy,2,,17539,1397793.03,Retail,
mcwdy,2,,17546,619934.0599999999,Eating,
mcwdy,2,,17546,134168.06,Apparel,
mcwdy,2,,17546,1443119.51,Retail,
mcwdy,2,,17553,655080.2,Eating,
mcwdy,2,,17553,131246.5,Apparel,
mcwdy,2,,17553,1487714.09,Retail,
mcwdy,2,,17560,644058.52,Eating,
mcwdy,2,,17560,130816.28,Apparel,
mcwdy,2,,17560,1483866.31,Retail,
mcwdy,2,,17567,669882.26,Eating,
mcwdy,2,,17567,124726.06,Apparel,
mcwdy,2,,17567,1498603.97,Retail,
mcwdy,2,,17574,718313.96,Eating,
mcwdy,2,,17574,144740.33,Apparel,
mcwdy,2,,17574,1554293.99,Retail,
mcwdy,2,,17581,702950.7,Eating,
mcwdy,2,,17581,139421.79,Apparel,
mcwdy,2,,17581,1560048.23,Retail,
mcwdy,2,,17588,559010.7,Eating,
mcwdy,2,,17588,114817.39,Apparel,
mcwdy,2,,17588,1357408.97,Retail,
mcwdy,2,,17595,695017.81,Eating,
mcwdy,2,,17595,140599.79,Apparel,
mcwdy,2,,17595,1594867.8,Retail,
mcwdy,2,,17602,685763.2100000001,Eating,
mcwdy,2,,17602,140863.87,Apparel,
mcwdy,2,,17602,1578776.32,Retail,
mcwdy,2,,17609,713130.31,Eating,
mcwdy,2,,17609,142275.46,Apparel,
mcwdy,2,,17609,1620481.97,Retail,
mcwdy,2,,17616,675213.72,Eating,
mcwdy,2,,17616,156532.6,Apparel,
mcwdy,2,,17616,1629428.3599999999,Retail,
mcwdy,2,,17623,655367.67,Eating,
mcwdy,2,,17623,172945.96,Apparel,
mcwdy,2,,17623,1571144.54,Retail,
mcwdy,2,,17630,726146.64,Eating,
mcwdy,2,,17630,157919.28,Apparel,
mcwdy,2,,17630,1628079.91,Retail,
mcwdy,2,,17637,729551.69,Eating,
mcwdy,2,,17637,157977.05000000002,Apparel,
mcwdy,2,,17637,1666062.1,Retail,
mcwdy,2,,17644,759090.86,Eating,
mcwdy,2,,17644,171352.08,Apparel,
mcwdy,2,,17644,1737115.93,Retail,
mcwdy,2,,17651,757861.03,Eating,
mcwdy,2,,17651,170445.82,Apparel,
mcwdy,2,,17651,1750030.73,Retail,
mcwdy,2,,17658,734100.22,Eating,
mcwdy,2,,17658,178982.08,Apparel,
mcwdy,2,,17658,1700501.57,Retail,
mcwdy,2,,17665,746014.59,Eating,
mcwdy,2,,17665,161250.49,Apparel,
mcwdy,2,,17665,1720308.49,Retail,
mcwdy,2,,17672,755846.72,Eating,
mcwdy,2,,17672,169203.55,Apparel,
mcwdy,2,,17672,1762178.4,Retail,
mcwdy,2,,17679,700791.6,Eating,
mcwdy,2,,17679,160009.19,Apparel,
mcwdy,2,,17679,1622870.35,Retail,
mcwdy,2,,17686,719574.91,Eating,
mcwdy,2,,17686,156042.72,Apparel,
mcwdy,2,,17686,1685165.54,Retail,
mcwdy,2,,17693,750173.41,Eating,
mcwdy,2,,17693,171958.31,Apparel,
mcwdy,2,,17693,1767503.68,Retail,
mcwdy,2,,17700,776321.86,Eating,
mcwdy,2,,17700,185237.13,Apparel,
mcwdy,2,,17700,1846659.72,Retail,
mcwdy,2,,17707,775566.43,Eating,
mcwdy,2,,17707,182338.99,Apparel,
mcwdy,2,,17707,1849653.53,Retail,
mcwdy,2,,17714,791046.6900000001,Eating,
mcwdy,2,,17714,189119.94,Apparel,
mcwdy,2,,17714,1896393.6199999999,Retail,
mcwdy,2,,17721,790102.66,Eating,
mcwdy,2,,17721,184245.4,Apparel,
mcwdy,2,,17721,1893929.04,Retail,
mcwdy,2,,17728,815837.01,Eating,
mcwdy,2,,17728,184265.22,Apparel,
mcwdy,2,,17728,1887441.67,Retail,
mcwdy,2,,17735,809610.67,Eating,
mcwdy,2,,17735,177776.96,Apparel,
mcwdy,2,,17735,1846190.1,Retail,
mcwdy,2,,17742,778160.13,Eating,
mcwdy,2,,17742,171460.08000000002,Apparel,
mcwdy,2,,17742,1786478,Retail,
mcwdy,2,,17749,772458.84,Eating,
mcwdy,2,,17749,174277.6,Apparel,
mcwdy,2,,17749,1757182.23,Retail,
mcwdy,2,,17756,788585.78,Eating,
mcwdy,2,,17756,178891.17,Apparel,
mcwdy,2,,17756,1775438.24,Retail,
mcwdy,2,,17763,766019.45,Eating,
mcwdy,2,,17763,182555.76,Apparel,
mcwdy,2,,17763,1769566.99,Retail,
mcwdy,2,,17770,747679.78,Eating,
mcwdy,2,,17770,178655.58000000002,Apparel,
mcwdy,2,,17770,1732916.16,Retail,
mcwdy,2,,17777,773335.4,Eating,
mcwdy,2,,17777,166892.07,Apparel,
mcwdy,2,,17777,1785853.22,Retail,
mcwdy,2,,17784,790551.31,Eating,
mcwdy,2,,17784,167402.4,Apparel,
mcwdy,2,,17784,1810400.76,Retail,
mcwdy,2,,17791,811327.8,Eating,
mcwdy,2,,17791,173320.82,Apparel,
mcwdy,2,,17791,1854450.07,Retail,
mcwdy,2,,17798,829619.83,Eating,
mcwdy,2,,17798,185051.71,Apparel,
mcwdy,2,,17798,1900868.1199999999,Retail,
mcwdy,2,,17805,842874.24,Eating,
mcwdy,2,,17805,183947.84,Apparel,
mcwdy,2,,17805,1899227.84,Retail,
mcwdy,2,,17812,865879.27,Eating,
mcwdy,2,,17812,183422.27,Apparel,
mcwdy,2,,17812,1906563.18,Retail,
mcwdy,2,,17819,868645.4400000001,Eating,
mcwdy,2,,17819,180694.24,Apparel,
mcwdy,2,,17819,1908421.36,Retail,
mcwdy,2,,17826,885224.88,Eating,
mcwdy,2,,17826,199147.78,Apparel,
mcwdy,2,,17826,1927731.33,Retail,
mcwdy,2,,17833,920288.4500000001,Eating,
mcwdy,2,,17833,209240.66,Apparel,
mcwdy,2,,17833,1996046.8699999999,Retail,
mcwdy,2,,17840,870825.48,Eating,
mcwdy,2,,17840,174841.41,Apparel,
mcwdy,2,,17840,1896852.44,Retail,
mcwdy,2,,17847,892817.27,Eating,
mcwdy,2,,17847,177954,Apparel,
mcwdy,2,,17847,1933177.8699999999,Retail,
mcwdy,2,,17854,896087.46,Eating,
mcwdy,2,,17854,191985.63,Apparel,
mcwdy,2,,17854,1970045.51,Retail,
mcwdy,2,,17861,928254.1900000001,Eating,
mcwdy,2,,17861,201673.15,Apparel,
mcwdy,2,,17861,2052995.1300000001,Retail,
mcwdy,2,,17868,997762.24,Eating,
mcwdy,2,,17868,218847.3,Apparel,
mcwdy,2,,17868,2184500.09,Retail,
mcwdy,2,,17875,1028827.97,Eating,
mcwdy,2,,17875,234885.75999999998,Apparel,
mcwdy,2,,17875,2245951.43,Retail,
mcwdy,2,,17882,1055943.71,Eating,
mcwdy,2,,17882,240390.05,Apparel,
mcwdy,2,,17882,2128507.78,Retail,
mcwdy,2,,17889,608897.7,Eating,
mcwdy,2,,17889,214827.63,Apparel,
mcwdy,2,,17889,1462434.62,Retail,
mcwdy,2,,17896,830275.79,Eating,
mcwdy,2,,17896,239701.22,Apparel,
mcwdy,2,,17896,1904515.93,Retail,
mcwdy,2,,17903,702993.5,Eating,
mcwdy,2,,17903,155285.87,Apparel,
mcwdy,2,,17903,1642829.74,Retail,
mcwdy,2,,17910,794499.0599999999,Eating,
mcwdy,2,,17910,145685.64,Apparel,
mcwdy,2,,17910,1691591.64,Retail,
mcwdy,2,,17917,825145.7999999999,Eating,
mcwdy,2,,17917,145152.84,Apparel,
mcwdy,2,,17917,1722820.75,Retail,
mcwdy,2,,17924,800888.48,Eating,
mcwdy,2,,17924,139279.72,Apparel,
mcwdy,2,,17924,1699714.78,Retail,
mcwdy,2,,17931,875986.01,Eating,
mcwdy,2,,17931,141945.12,Apparel,
mcwdy,2,,17931,1769548.7,Retail,
mcwdy,2,,17938,887498.99,Eating,
mcwdy,2,,17938,146148.36,Apparel,
mcwdy,2,,17938,1808388.4000000001,Retail,
mcwdy,2,,17945,921253.04,Eating,
mcwdy,2,,17945,160297.86,Apparel,
mcwdy,2,,17945,1812278.1400000001,Retail,
mcwdy,2,,17952,914484.1000000001,Eating,
mcwdy,2,,17952,159980.84,Apparel,
mcwdy,2,,17952,1887698.74,Retail,
mcwdy,2,,17959,904294.84,Eating,
mcwdy,2,,17959,164778.6,Apparel,
mcwdy,2,,17959,1886192.75,Retail,
mcwdy,2,,17966,897454.9299999999,Eating,
mcwdy,2,,17966,158459.79,Apparel,
mcwdy,2,,17966,1869061.34,Retail,
mcwdy,2,,17973,915905.63,Eating,
mcwdy,2,,17973,163089.87,Apparel,
mcwdy,2,,17973,1899274.41,Retail,
mcwdy,2,,17980,936640.77,Eating,
mcwdy,2,,17980,175836.83,Apparel,
mcwdy,2,,17980,1959156.01,Retail,
mcwdy,2,,17987,895708.71,Eating,
mcwdy,2,,17987,172763.85,Apparel,
mcwdy,2,,17987,1911578.97,Retail,
mcwdy,2,,17994,951069.27,Eating,
mcwdy,2,,17994,187579.66,Apparel,
mcwdy,2,,17994,1992304.82,Retail,
mcwdy,2,,18001,922002.5599999999,Eating,
mcwdy,2,,18001,203543.93,Apparel,
mcwdy,2,,18001,2017005.51,Retail,
mcwdy,2,,18008,884617.0599999999,Eating,
mcwdy,2,,18008,198927.94999999998,Apparel,
mcwdy,2,,18008,1969351.82,Retail,
mcwdy,2,,18015,973823.91,Eating,
mcwdy,2,,18015,198715.5,Apparel,
mcwdy,2,,18015,2082041.73,Retail,
mcwdy,2,,18022,900775.15,Eating,
mcwdy,2,,18022,167001.32,Apparel,
mcwdy,2,,18022,1899280.16,Retail,
mcwdy,2,,18029,949424.09,Eating,
mcwdy,2,,18029,177059.43,Apparel,
mcwdy,2,,18029,1997303.14,Retail,
mcwdy,2,,18036,949774.97,Eating,
mcwdy,2,,18036,184003.19,Apparel,
mcwdy,2,,18036,2027406.29,Retail,
mcwdy,2,,18043,940345.99,Eating,
mcwdy,2,,18043,202567.29,Apparel,
mcwdy,2,,18043,2001001.46,Retail,
mcwdy,2,,18050,970536.65,Eating,
mcwdy,2,,18050,194250.83000000002,Apparel,
mcwdy,2,,18050,2064668.63,Retail,
mcwdy,2,,18057,987915.53,Eating,
mcwdy,2,,18057,202088.74,Apparel,
mcwdy,2,,18057,2122687.06,Retail,
mcwdy,2,,18064,1022858.8300000001,Eating,
mcwdy,2,,18064,212354.12,Apparel,
mcwdy,2,,18064,2182575.93,Retail,
mcwdy,2,,18071,1011750.2,Eating,
mcwdy,2,,18071,222757.42,Apparel,
mcwdy,2,,18071,2225644.21,Retail,
mcwdy,2,,18078,1041101.5,Eating,
mcwdy,2,,18078,228911.1,Apparel,
mcwdy,2,,18078,2266350.02,Retail,
mcwdy,2,,18085,1055548.2,Eating,
mcwdy,2,,18085,224655.65,Apparel,
mcwdy,2,,18085,2251013.37,Retail,
mcwdy,2,,18092,1047294.71,Eating,
mcwdy,2,,18092,213457.9,Apparel,
mcwdy,2,,18092,2221744.61,Retail,
mcwdy,2,,18099,1018899.35,Eating,
mcwdy,2,,18099,206544.14,Apparel,
mcwdy,2,,18099,2159540.97,Retail,
mcwdy,2,,18106,1017275.66,Eating,
mcwdy,2,,18106,212534.91,Apparel,
mcwdy,2,,18106,2144662.98,Retail,
mcwdy,2,,18113,1018759.32,Eating,
mcwdy,2,,18113,214314.66,Apparel,
mcwdy,2,,18113,2142926.74,Retail,
mcwdy,2,,18120,1023556.3,Eating,
mcwdy,2,,18120,216305.99,Apparel,
mcwdy,2,,18120,2143097.07,Retail,
mcwdy,2,,18127,984177.79,Eating,
mcwdy,2,,18127,207080.12,Apparel,
mcwdy,2,,18127,2090037.19,Retail,
mcwdy,2,,18134,941294.5599999999,Eating,
mcwdy,2,,18134,191539.56999999998,Apparel,
mcwdy,2,,18134,2016169.85,Retail,
mcwdy,2,,18141,967873.32,Eating,
mcwdy,2,,18141,201196.43,Apparel,
mcwdy,2,,18141,2098614.53,Retail,
mcwdy,2,,18148,1010925.14,Eating,
mcwdy,2,,18148,204535.91,Apparel,
mcwdy,2,,18148,2152942.08,Retail,
mcwdy,2,,18155,1035181.0700000001,Eating,
mcwdy,2,,18155,202970.94999999998,Apparel,
mcwdy,2,,18155,2192999.4299999997,Retail,
mcwdy,2,,18162,1018067.53,Eating,
mcwdy,2,,18162,206636.55,Apparel,
mcwdy,2,,18162,2200986.19,Retail,
mcwdy,2,,18169,1039682.62,Eating,
mcwdy,2,,18169,228890.69,Apparel,
mcwdy,2,,18169,2243597.39,Retail,
mcwdy,2,,18176,1050345.93,Eating,
mcwdy,2,,18176,219501.12,Apparel,
mcwdy,2,,18176,2207513.66,Retail,
mcwdy,2,,18183,1054849.26,Eating,
mcwdy,2,,18183,210175.83000000002,Apparel,
mcwdy,2,,18183,2192706.81,Retail,
mcwdy,2,,18190,1058505.42,Eating,
mcwdy,2,,18190,214747.19,Apparel,
mcwdy,2,,18190,2170323.65,Retail,
mcwdy,2,,18197,1117139.24,Eating,
mcwdy,2,,18197,234395.75,Apparel,
mcwdy,2,,18197,2267784.2,Retail,
mcwdy,2,,18204,1063524.6400000001,Eating,
mcwdy,2,,18204,206212.95,Apparel,
mcwdy,2,,18204,2181502.95,Retail,
mcwdy,2,,18211,1083112.3900000001,Eating,
mcwdy,2,,18211,208326.73,Apparel,
mcwdy,2,,18211,2199197.42,Retail,
mcwdy,2,,18218,1100057.78,Eating,
mcwdy,2,,18218,221917.01,Apparel,
mcwdy,2,,18218,2263218.47,Retail,
mcwdy,2,,18225,1112245.45,Eating,
mcwdy,2,,18225,214244.87,Apparel,
mcwdy,2,,18225,2299967.61,Retail,
mcwdy,2,,18232,1150390.76,Eating,
mcwdy,2,,18232,247376.06,Apparel,
mcwdy,2,,18232,2432956.6,Retail,
mcwdy,2,,18239,1161476.98,Eating,
mcwdy,2,,18239,247189.07,Apparel,
mcwdy,2,,18239,2422154.83,Retail,
mcwdy,2,,18246,1199039.38,Eating,
mcwdy,2,,18246,253245.65,Apparel,
mcwdy,2,,18246,2327511.4699999997,Retail,
mcwdy,2,,18253,725565.81,Eating,
mcwdy,2,,18253,209763.6,Apparel,
mcwdy,2,,18253,1499251.51,Retail,
mcwdy,2,,18260,883650.56,Eating,
mcwdy,2,,18260,229452.74,Apparel,
mcwdy,2,,18260,1918162.2,Retail,
mcwdy,2,,18267,843010.85,Eating,
mcwdy,2,,18267,175934.12,Apparel,
mcwdy,2,,18267,1852544.23,Retail,
mcwdy,2,,18274,953310.48,Eating,
mcwdy,2,,18274,162515.19,Apparel,
mcwdy,2,,18274,1920120.85,Retail,
mcwdy,2,,18281,1009099.36,Eating,
mcwdy,2,,18281,166694.57,Apparel,
mcwdy,2,,18281,1997893.53,Retail,
mcwdy,2,,18288,990640.9,Eating,
mcwdy,2,,18288,162790.83000000002,Apparel,
mcwdy,2,,18288,1959187.92,Retail,
mcwdy,2,,18295,1031024.16,Eating,
mcwdy,2,,18295,159569.79,Apparel,
mcwdy,2,,18295,2004184.13,Retail,
mcwdy,2,,18302,1030449.88,Eating,
mcwdy,2,,18302,155454.37,Apparel,
mcwdy,2,,18302,2003149.24,Retail,
mcwdy,2,,18309,1078431.92,Eating,
mcwdy,2,,18309,170092.94999999998,Apparel,
mcwdy,2,,18309,2028388.3699999999,Retail,
mcwdy,2,,18316,1036100.1900000001,Eating,
mcwdy,2,,18316,162517.75,Apparel,
mcwdy,2,,18316,2033482.8599999999,Retail,
mcwdy,2,,18323,1008204.78,Eating,
mcwdy,2,,18323,150105.25,Apparel,
mcwdy,2,,18323,2056994.96,Retail,
mcwdy,2,,18330,839635.03,Eating,
mcwdy,2,,18330,125615.52,Apparel,
mcwdy,2,,18330,1914941.43,Retail,
mcwdy,2,,18337,275828.95,Eating,
mcwdy,2,,18337,43649.48,Apparel,
mcwdy,2,,18337,1462389.62,Retail,
mcwdy,2,,18344,38991.96,Eating,
mcwdy,2,,18344,1073.74,Apparel,
mcwdy,2,,18344,564024.8,Retail,
mcwdy,2,,18351,15746.26,Eating,
mcwdy,2,,18351,0,Apparel,
mcwdy,2,,18351,407578.7,Retail,
mcwdy,2,,18358,16913.15,Eating,
mcwdy,2,,18358,36.15,Apparel,
mcwdy,2,,18358,448158.08,Retail,
mcwdy,2,,18365,18466.68,Eating,
mcwdy,2,,18365,0,Apparel,
mcwdy,2,,18365,424232.55,Retail,
mcwdy,2,,18372,24807.35,Eating,
mcwdy,2,,18372,0,Apparel,
mcwdy,2,,18372,454843.31,Retail,
mcwdy,2,,18379,26658.37,Eating,
mcwdy,2,,18379,41.26,Apparel,
mcwdy,2,,18379,460415.02,Retail,
mcwdy,2,,18386,36573.45,Eating,
mcwdy,2,,18386,89.89,Apparel,
mcwdy,2,,18386,504517.76,Retail,
mcwdy,2,,18393,43492.09,Eating,
mcwdy,2,,18393,89.12,Apparel,
mcwdy,2,,18393,516627.07,Retail,
mcwdy,2,,18400,55650.63,Eating,
mcwdy,2,,18400,123.50999999999999,Apparel,
mcwdy,2,,18400,588421.29,Retail,
mcwdy,2,,18407,65427.02,Eating,
mcwdy,2,,18407,193.12,Apparel,
mcwdy,2,,18407,594796.71,Retail,
mcwdy,2,,18414,72653.34,Eating,
mcwdy,2,,18414,173.94,Apparel,
mcwdy,2,,18414,615117.95,Retail,
mcwdy,2,,18421,78037.89,Eating,
mcwdy,2,,18421,526.46,Apparel,
mcwdy,2,,18421,629054.42,Retail,
mcwdy,2,,18428,90817.2,Eating,
mcwdy,2,,18428,62157.5,Apparel,
mcwdy,2,,18428,844038.35,Retail,
mcwdy,2,,18435,107753.27,Eating,
mcwdy,2,,18435,56699.61,Apparel,
mcwdy,2,,18435,848402.7,Retail,
mcwdy,2,,18442,113963.42,Eating,
mcwdy,2,,18442,70213.73,Apparel,
mcwdy,2,,18442,885379,Retail,
mcwdy,2,,18449,244405.31,Eating,
mcwdy,2,,18449,73757.21,Apparel,
mcwdy,2,,18449,998317,Retail,
mcwdy,2,,18456,278646.97000000003,Eating,
mcwdy,2,,18456,74609.22,Apparel,
mcwdy,2,,18456,1036727.52,Retail,
mcwdy,2,,18463,311969.52999999997,Eating,
mcwdy,2,,18463,78931.54000000001,Apparel,
mcwdy,2,,18463,1056367.84,Retail,
mcwdy,2,,18470,356533.07,Eating,
mcwdy,2,,18470,80050.68000000001,Apparel,
mcwdy,2,,18470,1112035.02,Retail,
mcwdy,2,,18477,388930.47000000003,Eating,
mcwdy,2,,18477,81807.06,Apparel,
mcwdy,2,,18477,1114617.22,Retail,
mcwdy,2,,18484,423136.43,Eating,
mcwdy,2,,18484,78472.42,Apparel,
mcwdy,2,,18484,1117144.8,Retail,
mcwdy,2,,18491,462541.27,Eating,
mcwdy,2,,18491,80100.27,Apparel,
mcwdy,2,,18491,1185593.51,Retail,
mcwdy,2,,18498,513836.66000000003,Eating,
mcwdy,2,,18498,96124.32,Apparel,
mcwdy,2,,18498,1289774.91,Retail,
mcwdy,2,,18505,491423.88,Eating,
mcwdy,2,,18505,96271.47,Apparel,
mcwdy,2,,18505,1233906.52,Retail,
mcwdy,2,,18512,516191.76999999996,Eating,
mcwdy,2,,18512,94160.72,Apparel,
mcwdy,2,,18512,1313448.29,Retail,
mcwdy,2,,18519,526786.77,Eating,
mcwdy,2,,18519,89786.76,Apparel,
mcwdy,2,,18519,1320334.05,Retail,
mcwdy,2,,18526,493250.45,Eating,
mcwdy,2,,18526,93158.45,Apparel,
mcwdy,2,,18526,1330170.52,Retail,
mcwdy,2,,18533,486298.33,Eating,
mcwdy,2,,18533,98092.68000000001,Apparel,
mcwdy,2,,18533,1329046.66,Retail,
mcwdy,2,,18540,495932.92000000004,Eating,
mcwdy,2,,18540,99820.98,Apparel,
mcwdy,2,,18540,1338586.13,Retail,
mcwdy,2,,18547,515952.76,Eating,
mcwdy,2,,18547,98396.87,Apparel,
mcwdy,2,,18547,1352554.69,Retail,
mcwdy,2,,18554,422975.19,Eating,
mcwdy,2,,18554,95056.07,Apparel,
mcwdy,2,,18554,1291342.35,Retail,
mcwdy,2,,18561,497475.43,Eating,
mcwdy,2,,18561,113052.81,Apparel,
mcwdy,2,,18561,1408195.67,Retail,
mcwdy,2,,18568,501049.89,Eating,
mcwdy,2,,18568,147970.63,Apparel,
mcwdy,2,,18568,1394112.93,Retail,
mcwdy,2,,18575,134817.99,Eating,
mcwdy,2,,18575,884.21,Apparel,
mcwdy,2,,18575,718287.11,Retail,
mcwdy,2,,18582,135146.53,Eating,
mcwdy,2,,18582,1779.3799999999999,Apparel,
mcwdy,2,,18582,725183.57,Retail,
mcwdy,2,,18589,151634.27,Eating,
mcwdy,2,,18589,847.4599999999999,Apparel,
mcwdy,2,,18589,765330.43,Retail,
mcwdy,2,,18596,478088.20999999996,Eating,
mcwdy,2,,18596,135534.59,Apparel,
mcwdy,2,,18596,1379805.03,Retail,
mcwdy,2,,18603,571391.07,Eating,
mcwdy,2,,18603,160489.28,Apparel,
mcwdy,2,,18603,1627055.3699999999,Retail,
mcwdy,2,,18610,421126.31,Eating,
mcwdy,2,,18610,152431.32,Apparel,
mcwdy,2,,18610,1515637.69,Retail,
mcwdy,2,,18617,135818.14,Eating,
mcwdy,2,,18617,7267.38,Apparel,
mcwdy,2,,18617,668692.39,Retail,
mcwdy,2,,18624,118577.38,Eating,
mcwdy,2,,18624,1465.6499999999999,Apparel,
mcwdy,2,,18624,592853.48,Retail,
mcwkd,2,,17532,527122.52,Eating,
mcwkd,2,,17532,173362.79,Apparel,
mcwkd,2,,17532,1366559.24,Retail,
mcwkd,2,,17539,620136.16,Eating,
mcwkd,2,,17539,168659.28,Apparel,
mcwkd,2,,17539,1465878.15,Retail,
mcwkd,2,,17546,646854.74,Eating,
mcwkd,2,,17546,161427.54,Apparel,
mcwkd,2,,17546,1456984.87,Retail,
mcwkd,2,,17553,666930.1900000001,Eating,
mcwkd,2,,17553,170807.76,Apparel,
mcwkd,2,,17553,1487342.44,Retail,
mcwkd,2,,17560,658950.57,Eating,
mcwkd,2,,17560,158511.24,Apparel,
mcwkd,2,,17560,1458601.3900000001,Retail,
mcwkd,2,,17567,694856.59,Eating,
mcwkd,2,,17567,153155.96000000002,Apparel,
mcwkd,2,,17567,1495920.94,Retail,
mcwkd,2,,17574,679157.99,Eating,
mcwkd,2,,17574,164530.59,Apparel,
mcwkd,2,,17574,1468776.18,Retail,
mcwkd,2,,17581,703346.99,Eating,
mcwkd,2,,17581,176153.73,Apparel,
mcwkd,2,,17581,1560111.33,Retail,
mcwkd,2,,17588,638396.09,Eating,
mcwkd,2,,17588,158791.22,Apparel,
mcwkd,2,,17588,1491715.21,Retail,
mcwkd,2,,17595,750361.9,Eating,
mcwkd,2,,17595,178838.98,Apparel,
mcwkd,2,,17595,1610499.0999999999,Retail,
mcwkd,2,,17602,678875.21,Eating,
mcwkd,2,,17602,159306.19,Apparel,
mcwkd,2,,17602,1506863.79,Retail,
mcwkd,2,,17609,707496.71,Eating,
mcwkd,2,,17609,184604.05,Apparel,
mcwkd,2,,17609,1608415.93,Retail,
mcwkd,2,,17616,634236.28,Eating,
mcwkd,2,,17616,187632.05,Apparel,
mcwkd,2,,17616,1366717.73,Retail,
mcwkd,2,,17623,669208.08,Eating,
mcwkd,2,,17623,176158.13999999998,Apparel,
mcwkd,2,,17623,1515414.99,Retail,
mcwkd,2,,17630,684838.59,Eating,
mcwkd,2,,17630,179606.44,Apparel,
mcwkd,2,,17630,1535354.29,Retail,
mcwkd,2,,17637,741905.46,Eating,
mcwkd,2,,17637,196140.07,Apparel,
mcwkd,2,,17637,1652814,Retail,
mcwkd,2,,17644,781606.82,Eating,
mcwkd,2,,17644,206449.26,Apparel,
mcwkd,2,,17644,1747630.7,Retail,
mcwkd,2,,17651,719016.54,Eating,
mcwkd,2,,17651,196622.34,Apparel,
mcwkd,2,,17651,1636460.72,Retail,
mcwkd,2,,17658,722045.01,Eating,
mcwkd,2,,17658,186921.4,Apparel,
mcwkd,2,,17658,1646115.79,Retail,
mcwkd,2,,17665,688625.03,Eating,
mcwkd,2,,17665,184538.41999999998,Apparel,
mcwkd,2,,17665,1579301.55,Retail,
mcwkd,2,,17672,691253.17,Eating,
mcwkd,2,,17672,179772.45,Apparel,
mcwkd,2,,17672,1583437.93,Retail,
mcwkd,2,,17679,658314.87,Eating,
mcwkd,2,,17679,176012.01,Apparel,
mcwkd,2,,17679,1569312.69,Retail,
mcwkd,2,,17686,685132.88,Eating,
mcwkd,2,,17686,183591.68,Apparel,
mcwkd,2,,17686,1621325.04,Retail,
mcwkd,2,,17693,754560.93,Eating,
mcwkd,2,,17693,193029.46,Apparel,
mcwkd,2,,17693,1715909.53,Retail,
mcwkd,2,,17700,709546.63,Eating,
mcwkd,2,,17700,191248.95,Apparel,
mcwkd,2,,17700,1712802.3800000001,Retail,
mcwkd,2,,17707,679690.69,Eating,
mcwkd,2,,17707,188161.82,Apparel,
mcwkd,2,,17707,1684088.76,Retail,
mcwkd,2,,17714,719082.85,Eating,
mcwkd,2,,17714,177410.1,Apparel,
mcwkd,2,,17714,1717441.24,Retail,
mcwkd,2,,17721,735991.02,Eating,
mcwkd,2,,17721,183041.05,Apparel,
mcwkd,2,,17721,1745849.17,Retail,
mcwkd,2,,17728,717083.37,Eating,
mcwkd,2,,17728,184602.69999999998,Apparel,
mcwkd,2,,17728,1694428.05,Retail,
mcwkd,2,,17735,730081.8099999999,Eating,
mcwkd,2,,17735,186112.26,Apparel,
mcwkd,2,,17735,1660523.29,Retail,
mcwkd,2,,17742,691223.52,Eating,
mcwkd,2,,17742,165967.9,Apparel,
mcwkd,2,,17742,1593066.14,Retail,
mcwkd,2,,17749,712434.58,Eating,
mcwkd,2,,17749,183849.07,Apparel,
mcwkd,2,,17749,1619366.38,Retail,
mcwkd,2,,17756,713633.89,Eating,
mcwkd,2,,17756,187672.48,Apparel,
mcwkd,2,,17756,1654991.95,Retail,
mcwkd,2,,17763,684266.73,Eating,
mcwkd,2,,17763,181789.34,Apparel,
mcwkd,2,,17763,1581648.71,Retail,
mcwkd,2,,17770,695611.17,Eating,
mcwkd,2,,17770,169636.35,Apparel,
mcwkd,2,,17770,1603920.43,Retail,
mcwkd,2,,17777,749622.21,Eating,
mcwkd,2,,17777,186395.45,Apparel,
mcwkd,2,,17777,1730994.92,Retail,
mcwkd,2,,17784,777713.55,Eating,
mcwkd,2,,17784,195715.94,Apparel,
mcwkd,2,,17784,1776458.57,Retail,
mcwkd,2,,17791,798073.6499999999,Eating,
mcwkd,2,,17791,209093.04,Apparel,
mcwkd,2,,17791,1815093.04,Retail,
mcwkd,2,,17798,826951.42,Eating,
mcwkd,2,,17798,218302.71,Apparel,
mcwkd,2,,17798,1874516.43,Retail,
mcwkd,2,,17805,839972.27,Eating,
mcwkd,2,,17805,213823.16999999998,Apparel,
mcwkd,2,,17805,1864616.95,Retail,
mcwkd,2,,17812,854839.7999999999,Eating,
mcwkd,2,,17812,212856.32,Apparel,
mcwkd,2,,17812,1865758.51,Retail,
mcwkd,2,,17819,878852.41,Eating,
mcwkd,2,,17819,212269.78,Apparel,
mcwkd,2,,17819,1867475.49,Retail,
mcwkd,2,,17826,858732.65,Eating,
mcwkd,2,,17826,219959.97,Apparel,
mcwkd,2,,17826,1886194.52,Retail,
